Order ID;Restaurant Name;Location;Order Time;Delivery Time;Delivery Duration (min);Pizza Size;Pizza Type;Toppings Count;Distance (km);Traffic Level;Payment Method;Is Peak Hour;Is Weekend;Delivery Efficiency (min/km);Topping Density;Order Month;Payment Category;Estimated Duration (min);Delay (min);Is Delayed;Pizza Complexity;Traffic Impact;Order Hour;Restaurant Avg Time;Price ($);City;State;Delivery Efficiency (km/min)_New;Is Peak Hour_New;Is Weekend_New;Is Delayed_New;Traffic Level_New;Pizza Size_New
ORD554;Domino's;Columbus, OH;20/04/2025 19:00;20/04/2025 19:50;50;Large;Non-Veg;4;10.0;High;Domino's Cash;True;True;5.0;0.4;April;Offline;24.0;26.0;True;12;3;19;30.25943396;14.7;Columbus;OH;0.2;1;1;1;3;3
ORD511;Little Caesars;Henderson, NV;08/03/2025 20:30;08/03/2025 21:10;40;XL;Cheese Burst;5;8.0;High;Card;True;True;5.0;0.625;March;Online;19.2;20.8;True;20;3;20;28.84422111;17.5;Henderson;NV;0.2;1;1;1;3;4
ORD646;Domino's;San Francisco, CA;21/07/2025 19:00;21/07/2025 19:50;50;Large;Non-Veg;4;10.0;High;Card;True;False;5.0;0.4;July;Online;24.0;26.0;True;12;3;19;30.25943396;14.7;San Francisco;CA;0.2;1;0;1;3;3
ORD506;Little Caesars;Anaheim, CA;03/03/2025 19:45;03/03/2025 20:25;40;XL;Stuffed Crust;5;7.5;High;Card;True;False;5.333333333;0.666666667;March;Online;18.0;22.0;True;20;3;19;28.84422111;18.5;Anaheim;CA;0.18750000001171876;1;0;1;3;4
ORD630;Pizza Hut;Miami, FL;16/06/2025 18:30;16/06/2025 19:10;40;Large;Stuffed Crust;5;6.0;Medium;Wallet;True;False;6.666666667;0.833333333;June;Online;14.4;25.6;True;15;2;18;29.94845361;16.0;Miami;FL;0.1499999999925;1;0;1;2;3
ORD474;Marco's Pizza;Columbus, OH;30/01/2025 18:45;30/01/2025 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;False;8.0;0.4;January;Offline;6.0;14.0;False;1;1;18;30.28645833;7.1;Columbus;OH;0.125;1;0;0;1;1
ORD276;Marco's Pizza;New York, NY;19/09/2024 20:15;19/09/2024 21:00;45;Large;Veg;4;9.0;High;Card;True;False;5.0;0.444444444;September;Online;21.6;23.4;True;12;3;20;30.28645833;13.7;New York;NY;0.2;1;0;1;3;3
ORD465;Domino's;Phoenix, AZ;21/01/2025 19:00;21/01/2025 19:50;50;Large;Non-Veg;4;10.0;High;Card;True;False;5.0;0.4;January;Online;24.0;26.0;True;12;3;19;30.25943396;14.7;Phoenix;AZ;0.2;1;0;1;3;3
ORD258;Domino's;Austin, TX;11/09/2024 19:15;11/09/2024 19:35;20;Medium;Non-Veg;2;3.5;Medium;Card;True;False;5.714285714;0.571428571;September;Online;8.4;11.6;False;4;2;19;30.25943396;10.9;Austin;TX;0.17500000000875002;1;0;0;2;2
ORD481;Papa John's;Boston, MA;06/02/2025 18:00;06/02/2025 18:20;20;Medium;Veg;2;3.0;Low;Card;True;False;6.666666667;0.666666667;February;Online;7.2;12.8;False;4;1;18;28.18627451;9.9;Boston;MA;0.1499999999925;1;0;0;1;2
ORD550;Papa John's;Boston, MA;16/04/2025 18:00;16/04/2025 18:20;20;Medium;Veg;2;3.0;Low;Card;True;False;6.666666667;0.666666667;April;Online;7.2;12.8;False;4;1;18;28.18627451;9.9;Boston;MA;0.1499999999925;1;0;0;1;2
ORD670;Marco's Pizza;Oakland, CA;14/08/2025 20:30;14/08/2025 21:00;30;Medium;Non-Veg;3;4.0;Medium;UPI;True;False;7.5;0.75;August;Online;9.6;20.4;False;6;2;20;30.28645833;11.6;Oakland;CA;0.13333333333333333;1;0;0;2;2
ORD231;Papa John's;Chicago, IL;15/08/2024 20:15;15/08/2024 20:40;25;Medium;Non-Veg;4;3.5;Medium;Card;True;False;7.142857143;1.142857143;August;Online;8.4;16.6;False;8;2;20;28.18627451;12.3;Chicago;IL;0.1399999999972;1;0;0;2;2
ORD280;Papa John's;Chicago, IL;17/09/2024 19:15;17/09/2024 19:35;20;Medium;Non-Veg;4;4.0;Low;UPI;True;False;5.0;1.0;September;Online;9.6;10.4;False;8;1;19;28.18627451;12.3;Chicago;IL;0.2;1;0;0;1;2
ORD290;Papa John's;Chicago, IL;27/09/2024 20:15;27/09/2024 20:40;25;Medium;Non-Veg;4;3.5;Medium;Card;True;False;7.142857143;1.142857143;September;Online;8.4;16.6;False;8;2;20;28.18627451;12.3;Chicago;IL;0.1399999999972;1;0;0;2;2
ORD300;Papa John's;Chicago, IL;07/10/2024 20:15;07/10/2024 20:40;25;Medium;Non-Veg;4;3.5;Medium;Card;True;False;7.142857143;1.142857143;October;Online;8.4;16.6;False;8;2;20;28.18627451;12.3;Chicago;IL;0.1399999999972;1;0;0;2;2
ORD557;Little Caesars;Oklahoma City, OK;23/04/2025 19:45;23/04/2025 20:25;40;XL;Stuffed Crust;5;7.5;High;Card;True;False;5.333333333;0.666666667;April;Online;18.0;22.0;True;20;3;19;28.84422111;18.5;Oklahoma City;OK;0.18750000001171876;1;0;1;3;4
ORD583;Pizza Hut;Fort Worth, TX;19/05/2025 18:30;19/05/2025 18:50;20;Small;Vegan;2;2.0;Low;UPI;True;False;10.0;1.0;May;Online;4.8;15.2;False;2;1;18;29.94845361;7.7;Fort Worth;TX;0.1;1;0;0;1;1
ORD613;Pizza Hut;Fort Worth, TX;18/06/2025 18:30;18/06/2025 18:50;20;Small;Vegan;2;2.0;Low;UPI;True;False;10.0;1.0;June;Online;4.8;15.2;False;2;1;18;29.94845361;7.7;Fort Worth;TX;0.1;1;0;0;1;1
ORD647;Papa John's;Indianapolis, IN;22/07/2025 20:00;22/07/2025 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;True;False;6.363636364;0.545454545;July;Online;13.2;21.8;True;6;2;20;28.18627451;11.1;Indianapolis;IN;0.15714285713387754;1;0;1;2;2
ORD672;Pizza Hut;Austin, TX;16/08/2025 18:30;16/08/2025 19:10;40;Medium;Veg;2;6.0;High;Wallet;True;True;6.666666667;0.333333333;August;Online;14.4;25.6;True;4;3;18;29.94845361;9.9;Austin;TX;0.1499999999925;1;1;1;3;2
ORD642;Little Caesars;Denver, CO;19/06/2025 19:10;19/06/2025 19:55;45;XL;Vegan;2;7.0;High;Wallet;True;False;6.428571429;0.285714286;June;Online;16.8;28.2;True;8;3;19;28.84422111;14.3;Denver;CO;0.1555555555451852;1;0;1;3;4
ORD129;Little Caesars;Houston, TX;04/08/2024 18:45;04/08/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;True;8.0;0.4;August;Offline;6.0;14.0;False;1;1;18;28.84422111;7.1;Houston;TX;0.125;1;1;0;1;1
ORD310;Little Caesars;Houston, TX;29/08/2024 18:45;29/08/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;False;8.0;0.4;August;Offline;6.0;14.0;False;1;1;18;28.84422111;7.1;Houston;TX;0.125;1;0;0;1;1
ORD335;Little Caesars;Houston, TX;23/09/2024 18:45;23/09/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;False;8.0;0.4;September;Offline;6.0;14.0;False;1;1;18;28.84422111;7.1;Houston;TX;0.125;1;0;0;1;1
ORD340;Little Caesars;Houston, TX;28/09/2024 18:45;28/09/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;True;8.0;0.4;September;Offline;6.0;14.0;False;1;1;18;28.84422111;7.1;Houston;TX;0.125;1;1;0;1;1
ORD366;Little Caesars;Houston, TX;24/10/2024 18:45;24/10/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;False;8.0;0.4;October;Offline;6.0;14.0;False;1;1;18;28.84422111;7.1;Houston;TX;0.125;1;0;0;1;1
ORD392;Little Caesars;Houston, TX;19/11/2024 18:45;19/11/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;False;8.0;0.4;November;Offline;6.0;14.0;False;1;1;18;28.84422111;7.1;Houston;TX;0.125;1;0;0;1;1
ORD418;Little Caesars;Houston, TX;15/12/2024 18:45;15/12/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;True;8.0;0.4;December;Offline;6.0;14.0;False;1;1;18;28.84422111;7.1;Houston;TX;0.125;1;1;0;1;1
ORD428;Little Caesars;Houston, TX;15/12/2024 18:45;15/12/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;True;8.0;0.4;December;Offline;6.0;14.0;False;1;1;18;28.84422111;7.1;Houston;TX;0.125;1;1;0;1;1
ORD483;Little Caesars;Baltimore, MD;08/02/2025 20:30;08/02/2025 21:10;40;XL;Cheese Burst;5;8.0;High;Card;True;True;5.0;0.625;February;Online;19.2;20.8;True;20;3;20;28.84422111;17.5;Baltimore;MD;0.2;1;1;1;3;4
ORD684;Little Caesars;Baltimore, MD;28/08/2025 18:45;28/08/2025 19:25;40;XL;Cheese Burst;5;7.5;High;Card;True;False;5.333333333;0.666666667;August;Online;18.0;22.0;True;20;3;18;28.84422111;17.5;Baltimore;MD;0.18750000001171876;1;0;1;3;4
ORD572;Papa John's;Los Angeles, CA;08/05/2025 20:15;08/05/2025 20:55;40;Medium;Sicilian;3;6.5;High;Wallet;True;False;6.153846154;0.461538462;May;Online;15.6;24.4;True;6;3;20;28.18627451;11.1;Los Angeles;CA;0.1624999999959375;1;0;1;3;2
ORD602;Papa John's;Los Angeles, CA;07/06/2025 20:15;07/06/2025 20:55;40;Medium;Sicilian;3;6.5;High;Wallet;True;True;6.153846154;0.461538462;June;Online;15.6;24.4;True;6;3;20;28.18627451;11.1;Los Angeles;CA;0.1624999999959375;1;1;1;3;2
ORD674;Little Caesars;Fort Worth, TX;18/08/2025 19:15;18/08/2025 19:55;40;XL;Non-Veg;5;7.0;High;Cash;True;False;5.714285714;0.714285714;August;Offline;16.8;23.2;True;20;3;19;28.84422111;18.0;Fort Worth;TX;0.17500000000875002;1;0;1;3;4
ORD263;Domino's;Boston, MA;16/09/2024 18:30;16/09/2024 18:50;20;Small;Vegan;2;2.0;Low;Wallet;True;False;10.0;1.0;September;Online;4.8;15.2;False;2;1;18;30.25943396;7.7;Boston;MA;0.1;1;0;0;1;1
ORD205;Marco's Pizza;Phoenix, AZ;20/07/2024 13:00;20/07/2024 13:25;25;Medium;Non-Veg;3;3.0;Low;Card;False;True;8.333333333;1.0;July;Online;7.2;17.8;False;6;1;13;30.28645833;11.6;Phoenix;AZ;0.12000000000479999;0;1;0;1;2
ORD225;Marco's Pizza;Phoenix, AZ;09/08/2024 13:00;09/08/2024 13:25;25;Medium;Non-Veg;3;3.0;Low;Card;False;False;8.333333333;1.0;August;Online;7.2;17.8;False;6;1;13;30.28645833;11.6;Phoenix;AZ;0.12000000000479999;0;0;0;1;2
ORD233;Marco's Pizza;Phoenix, AZ;17/08/2024 13:00;17/08/2024 13:30;30;Medium;Non-Veg;3;3.0;High;UPI;False;True;10.0;1.0;August;Online;7.2;22.8;False;6;3;13;30.28645833;11.6;Phoenix;AZ;0.1;0;1;0;3;2
ORD282;Marco's Pizza;Phoenix, AZ;19/09/2024 13:00;19/09/2024 13:20;20;Medium;Non-Veg;3;3.5;Low;Card;False;False;5.714285714;0.857142857;September;Online;8.4;11.6;False;6;1;13;30.28645833;11.6;Phoenix;AZ;0.17500000000875002;0;0;0;1;2
ORD292;Marco's Pizza;Phoenix, AZ;29/09/2024 13:00;29/09/2024 13:20;20;Medium;Non-Veg;3;3.0;Low;UPI;False;True;6.666666667;1.0;September;Online;7.2;12.8;False;6;1;13;30.28645833;11.6;Phoenix;AZ;0.1499999999925;0;1;0;1;2
ORD302;Marco's Pizza;Phoenix, AZ;09/10/2024 13:00;09/10/2024 13:20;20;Medium;Non-Veg;3;3.0;Low;UPI;False;False;6.666666667;1.0;October;Online;7.2;12.8;False;6;1;13;30.28645833;11.6;Phoenix;AZ;0.1499999999925;0;0;0;1;2
ORD575;Marco's Pizza;Phoenix, AZ;11/05/2025 18:00;11/05/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;True;True;7.5;0.75;May;Online;9.6;20.4;False;6;2;18;30.28645833;11.6;Phoenix;AZ;0.13333333333333333;1;1;0;2;2
ORD605;Marco's Pizza;Phoenix, AZ;10/06/2025 18:00;10/06/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;True;False;7.5;0.75;June;Online;9.6;20.4;False;6;2;18;30.28645833;11.6;Phoenix;AZ;0.13333333333333333;1;0;0;2;2
ORD394;Domino's;Miami, FL;21/11/2024 20:00;21/11/2024 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;True;False;6.363636364;0.545454545;November;Online;13.2;21.8;True;6;2;20;30.25943396;11.1;Miami;FL;0.15714285713387754;1;0;1;2;2
ORD420;Domino's;Miami, FL;17/12/2024 20:00;17/12/2024 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;True;False;6.363636364;0.545454545;December;Online;13.2;21.8;True;6;2;20;30.25943396;11.1;Miami;FL;0.15714285713387754;1;0;1;2;2
ORD430;Domino's;Miami, FL;17/12/2024 20:00;17/12/2024 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;True;False;6.363636364;0.545454545;December;Online;13.2;21.8;True;6;2;20;30.25943396;11.1;Miami;FL;0.15714285713387754;1;0;1;2;2
ORD458;Domino's;Miami, FL;14/01/2025 20:00;14/01/2025 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Domino's Cash;True;False;6.363636364;0.545454545;January;Offline;13.2;21.8;True;6;2;20;30.25943396;11.1;Miami;FL;0.15714285713387754;1;0;1;2;2
ORD269;Pizza Hut;Seattle, WA;12/09/2024 20:30;12/09/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Wallet;True;False;5.0;0.625;September;Online;19.2;20.8;True;20;3;20;29.94845361;17.5;Seattle;WA;0.2;1;0;1;3;4
ORD528;Pizza Hut;Baton Rouge, LA;25/03/2025 19:15;25/03/2025 19:45;30;Large;Non-Veg;4;6.0;Medium;Wallet;True;False;5.0;0.666666667;March;Online;14.4;15.6;False;12;2;19;29.94845361;14.7;Baton Rouge;LA;0.2;1;0;0;2;3
ORD693;Papa John's;Fresno, CA;06/09/2025 18:00;06/09/2025 18:30;30;Medium;Gluten-Free;3;5.0;Medium;UPI;True;True;6.0;0.6;September;Online;12.0;18.0;False;6;2;18;28.18627451;11.1;Fresno;CA;0.16666666666666666;1;1;0;2;2
ORD497;Marco's Pizza;Tulsa, OK;22/02/2025 18:00;22/02/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;True;True;7.5;0.75;February;Online;9.6;20.4;False;6;2;18;30.28645833;11.6;Tulsa;OK;0.13333333333333333;1;1;0;2;2
ORD635;Marco's Pizza;Tampa, FL;17/06/2025 19:15;17/06/2025 19:40;25;Small;Thai Chicken;3;3.2;Medium;Card;True;False;7.8125;0.9375;June;Online;7.68;17.32;False;3;2;19;26.66666667;9.3;Tampa;FL;0.128;1;0;0;2;1
ORD644;Marco's Pizza;Tampa, FL;20/06/2025 18:10;20/06/2025 18:40;30;Small;Thai Chicken;3;3.2;Medium;Cash;True;False;9.375;0.9375;June;Offline;7.68;22.32;False;3;2;18;26.66666667;9.3;Tampa;FL;0.10666666666666667;1;0;0;2;1
ORD675;Marco's Pizza;Jacksonville, FL;19/08/2025 18:45;19/08/2025 19:15;30;Medium;Thai Chicken;3;4.0;Medium;Card;True;False;7.5;0.75;August;Online;9.6;20.4;False;6;2;18;30.28645833;11.6;Jacksonville;FL;0.13333333333333333;1;0;0;2;2
ORD156;Domino's;Miami, FL;06/08/2024 18:20;06/08/2024 18:50;30;Large;Veg;3;6.5;Medium;Domino's Cash;True;False;4.615384615;0.461538462;August;Offline;15.6;14.4;False;9;2;18;30.25943396;12.9;Miami;FL;0.21666666668472223;1;0;0;2;3
ORD166;Domino's;Miami, FL;16/08/2024 18:25;16/08/2024 18:55;30;Large;Veg;3;6.0;Medium;Domino's Cash;True;False;5.0;0.5;August;Offline;14.4;15.6;False;9;2;18;30.25943396;12.9;Miami;FL;0.2;1;0;0;2;3
ORD551;Pizza Hut;Atlanta, GA;17/04/2025 19:15;17/04/2025 19:45;30;Large;Non-Veg;4;6.0;Medium;Wallet;True;False;5.0;0.666666667;April;Online;14.4;15.6;False;12;2;19;29.94845361;14.7;Atlanta;GA;0.2;1;0;0;2;3
ORD015;Marco's Pizza;Seattle, WA;15/01/2024 14:00;15/01/2024 14:20;20;Medium;Non-Veg;3;3.0;Medium;UPI;False;False;6.666666667;1.0;January;Online;7.2;12.8;False;6;2;14;30.28645833;11.6;Seattle;WA;0.1499999999925;0;0;0;2;2
ORD035;Marco's Pizza;Seattle, WA;05/02/2024 19:00;05/02/2024 19:25;25;Medium;Non-Veg;3;3.0;Low;UPI;True;False;8.333333333;1.0;February;Online;7.2;17.8;False;6;1;19;30.28645833;11.6;Seattle;WA;0.12000000000479999;1;0;0;1;2
ORD040;Marco's Pizza;Seattle, WA;10/02/2024 14:30;10/02/2024 14:50;20;Medium;Non-Veg;3;3.5;High;Card;False;True;5.714285714;0.857142857;February;Online;8.4;11.6;False;6;3;14;30.28645833;11.6;Seattle;WA;0.17500000000875002;0;1;0;3;2
ORD060;Marco's Pizza;Seattle, WA;01/03/2024 14:45;01/03/2024 15:05;20;Medium;Non-Veg;3;3.5;High;Card;False;False;5.714285714;0.857142857;March;Online;8.4;11.6;False;6;3;14;30.28645833;11.6;Seattle;WA;0.17500000000875002;0;0;0;3;2
ORD080;Marco's Pizza;Seattle, WA;21/03/2024 13:00;21/03/2024 13:20;20;Medium;Non-Veg;3;3.5;High;Cash;False;False;5.714285714;0.857142857;March;Offline;8.4;11.6;False;6;3;13;30.28645833;11.6;Seattle;WA;0.17500000000875002;0;0;0;3;2
ORD110;Marco's Pizza;Seattle, WA;20/04/2024 13:00;20/04/2024 13:20;20;Medium;Non-Veg;3;3.5;High;Cash;False;True;5.714285714;0.857142857;April;Offline;8.4;11.6;False;6;3;13;30.28645833;11.6;Seattle;WA;0.17500000000875002;0;1;0;3;2
ORD190;Marco's Pizza;Seattle, WA;05/07/2024 13:00;05/07/2024 13:20;20;Medium;Non-Veg;3;3.5;High;UPI;False;False;5.714285714;0.857142857;July;Online;8.4;11.6;False;6;3;13;30.28645833;11.6;Seattle;WA;0.17500000000875002;0;0;0;3;2
ORD210;Marco's Pizza;Seattle, WA;25/07/2024 13:00;25/07/2024 13:20;20;Medium;Non-Veg;3;3.5;Low;UPI;False;False;5.714285714;0.857142857;July;Online;8.4;11.6;False;6;1;13;30.28645833;11.6;Seattle;WA;0.17500000000875002;0;0;0;1;2
ORD238;Marco's Pizza;Seattle, WA;22/08/2024 13:00;22/08/2024 13:25;25;Medium;Non-Veg;3;3.5;Low;UPI;False;False;7.142857143;0.857142857;August;Online;8.4;16.6;False;6;1;13;30.28645833;11.6;Seattle;WA;0.1399999999972;0;0;0;1;2
ORD248;Marco's Pizza;Seattle, WA;01/09/2024 13:00;01/09/2024 13:20;20;Medium;Non-Veg;3;3.5;Low;UPI;False;True;5.714285714;0.857142857;September;Online;8.4;11.6;False;6;1;13;30.28645833;11.6;Seattle;WA;0.17500000000875002;0;1;0;1;2
ORD287;Marco's Pizza;Seattle, WA;24/09/2024 13:15;24/09/2024 13:45;30;Medium;Non-Veg;3;6.0;High;UPI;False;False;5.0;0.5;September;Online;14.4;15.6;False;6;3;13;30.28645833;11.6;Seattle;WA;0.2;0;0;0;3;2
ORD297;Marco's Pizza;Seattle, WA;04/10/2024 13:00;04/10/2024 13:20;20;Medium;Non-Veg;3;3.5;Low;Card;False;False;5.714285714;0.857142857;October;Online;8.4;11.6;False;6;1;13;30.28645833;11.6;Seattle;WA;0.17500000000875002;0;0;0;1;2
ORD566;Pizza Hut;Albuquerque, NM;02/05/2025 18:30;02/05/2025 18:50;20;Small;Vegan;2;2.0;Low;UPI;True;False;10.0;1.0;May;Online;4.8;15.2;False;2;1;18;29.94845361;7.7;Albuquerque;NM;0.1;1;0;0;1;1
ORD012;Papa John's;Houston, TX;12/01/2024 19:00;12/01/2024 19:25;25;Medium;Non-Veg;3;3.0;Medium;Cash;True;False;8.333333333;1.0;January;Offline;7.2;17.8;False;6;2;19;28.18627451;11.6;Houston;TX;0.12000000000479999;1;0;0;2;2
ORD651;Domino's;Nashville, TN;26/07/2025 19:30;26/07/2025 20:10;40;Large;Sicilian;4;6.5;High;Cash;True;True;6.153846154;0.615384615;July;Offline;15.6;24.4;True;12;3;19;30.25943396;14.2;Nashville;TN;0.1624999999959375;1;1;1;3;3
ORD535;Marco's Pizza;Norfolk, VA;01/04/2025 18:00;01/04/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;True;False;7.5;0.75;April;Online;9.6;20.4;False;6;2;18;30.28645833;11.6;Norfolk;VA;0.13333333333333333;1;0;0;2;2
ORD627;Little Caesars;Atlanta, GA;15/06/2025 20:05;15/06/2025 20:55;50;XL;Non-Veg;5;8.7;High;Cash;True;True;5.747126437;0.574712644;June;Offline;20.88;29.12;True;20;3;20;28.84422111;18.0;Atlanta;GA;0.173999999993388;1;1;1;3;4
ORD573;Pizza Hut;Chicago, IL;09/05/2025 18:45;09/05/2025 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;False;8.0;0.4;May;Offline;6.0;14.0;False;1;1;18;29.94845361;7.1;Chicago;IL;0.125;1;0;0;1;1
ORD603;Pizza Hut;Chicago, IL;08/06/2025 18:45;08/06/2025 19:05;20;Small;Vegan;1;2.5;Low;Cash;True;True;8.0;0.4;June;Offline;6.0;14.0;False;1;1;18;29.94845361;7.1;Chicago;IL;0.125;1;1;0;1;1
ORD687;Pizza Hut;Oklahoma City, OK;31/08/2025 18:30;31/08/2025 19:00;30;Medium;Veg;2;4.0;Low;Wallet;True;True;7.5;0.5;August;Online;9.6;20.4;False;4;1;18;29.94845361;9.9;Oklahoma City;OK;0.13333333333333333;1;1;0;1;2
ORD479;Marco's Pizza;Denver, CO;04/02/2025 18:00;04/02/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;True;False;7.5;0.75;February;Online;9.6;20.4;False;6;2;18;30.28645833;11.6;Denver;CO;0.13333333333333333;1;0;0;2;2
ORD036;Domino's;Houston, TX;06/02/2024 18:45;06/02/2024 19:10;25;Large;Veg;4;4.5;Medium;Card;True;False;5.555555556;0.888888889;February;Online;10.8;14.2;False;12;2;18;30.25943396;13.7;Houston;TX;0.1799999999856;1;0;0;2;3
ORD141;Domino's;Columbus, OH;16/08/2024 20:00;16/08/2024 20:35;35;Medium;Veg;3;5.5;Medium;Cash;True;False;6.363636364;0.545454545;August;Offline;13.2;21.8;True;6;2;20;30.25943396;10.6;Columbus;OH;0.15714285713387754;1;0;1;2;2
ORD322;Domino's;Columbus, OH;10/09/2024 20:00;10/09/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;True;False;6.363636364;0.545454545;September;Online;13.2;21.8;True;6;2;20;30.25943396;10.6;Columbus;OH;0.15714285713387754;1;0;1;2;2
ORD352;Domino's;Columbus, OH;10/10/2024 20:00;10/10/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;True;False;6.363636364;0.545454545;October;Online;13.2;21.8;True;6;2;20;30.25943396;10.6;Columbus;OH;0.15714285713387754;1;0;1;2;2
ORD378;Domino's;Columbus, OH;05/11/2024 20:00;05/11/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;True;False;6.363636364;0.545454545;November;Online;13.2;21.8;True;6;2;20;30.25943396;10.6;Columbus;OH;0.15714285713387754;1;0;1;2;2
ORD404;Domino's;Columbus, OH;01/12/2024 20:00;01/12/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;True;True;6.363636364;0.545454545;December;Online;13.2;21.8;True;6;2;20;30.25943396;10.6;Columbus;OH;0.15714285713387754;1;1;1;2;2
ORD440;Domino's;Columbus, OH;27/12/2024 20:00;27/12/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;True;False;6.363636364;0.545454545;December;Online;13.2;21.8;True;6;2;20;30.25943396;10.6;Columbus;OH;0.15714285713387754;1;0;1;2;2
ORD569;Domino's;Sacramento, CA;05/05/2025 20:15;05/05/2025 21:00;45;Large;Veg;4;9.0;High;Cash;True;False;5.0;0.444444444;May;Offline;21.6;23.4;True;12;3;20;30.25943396;13.7;Sacramento;CA;0.2;1;0;1;3;3
ORD491;Papa John's;Long Beach, CA;16/02/2025 20:30;16/02/2025 21:10;40;XL;Cheese Burst;5;8.0;High;Wallet;True;True;5.0;0.625;February;Online;19.2;20.8;True;20;3;20;28.18627451;17.5;Long Beach;CA;0.2;1;1;1;3;4
ORD625;Domino's;Austin, TX;15/06/2025 19:20;15/06/2025 19:55;35;Large;Cheese Burst;4;5.4;Medium;Card;True;True;6.481481481;0.740740741;June;Online;12.96;22.04;True;12;2;19;30.25943396;14.2;Austin;TX;0.1542857142971755;1;1;1;2;3
ORD628;Domino's;Austin, TX;15/06/2025 21:00;15/06/2025 21:35;35;Large;Cheese Burst;4;5.4;Medium;Card;True;True;6.481481481;0.740740741;June;Online;12.96;22.04;True;12;2;21;30.25943396;14.2;Austin;TX;0.1542857142971755;1;1;1;2;3
ORD633;Domino's;Austin, TX;16/06/2025 21:10;16/06/2025 21:40;30;Large;Cheese Burst;4;5.4;Medium;Cash;True;False;5.555555556;0.740740741;June;Offline;12.96;17.04;False;12;2;21;30.25943396;14.2;Austin;TX;0.1799999999856;1;0;0;2;3
ORD638;Domino's;Austin, TX;18/06/2025 19:05;18/06/2025 19:40;35;Large;Cheese Burst;4;5.4;Medium;UPI;True;False;6.481481481;0.740740741;June;Online;12.96;22.04;True;12;2;19;30.25943396;14.2;Austin;TX;0.1542857142971755;1;0;1;2;3
ORD643;Domino's;Austin, TX;19/06/2025 20:00;19/06/2025 20:30;30;Large;Cheese Burst;4;5.4;Medium;Card;True;False;5.555555556;0.740740741;June;Online;12.96;17.04;False;12;2;20;30.25943396;14.2;Austin;TX;0.1799999999856;1;0;0;2;3
ORD018;Little Caesars;Dallas, TX;18/01/2024 20:00;18/01/2024 20:20;20;Medium;Non-Veg;3;3.5;Medium;Card;True;False;5.714285714;0.857142857;January;Online;8.4;11.6;False;6;2;20;28.84422111;11.6;Dallas;TX;0.17500000000875002;1;0;0;2;2
ORD043;Little Caesars;Dallas, TX;13/02/2024 18:30;13/02/2024 18:50;20;Medium;Non-Veg;3;3.0;High;Wallet;True;False;6.666666667;1.0;February;Online;7.2;12.8;False;6;3;18;28.84422111;11.6;Dallas;TX;0.1499999999925;1;0;0;3;2
ORD063;Little Caesars;Dallas, TX;04/03/2024 18:30;04/03/2024 18:50;20;Medium;Non-Veg;3;3.0;High;Wallet;True;False;6.666666667;1.0;March;Online;7.2;12.8;False;6;3;18;28.84422111;11.6;Dallas;TX;0.1499999999925;1;0;0;3;2
ORD083;Little Caesars;Dallas, TX;24/03/2024 18:30;24/03/2024 18:50;20;Medium;Non-Veg;3;3.0;High;UPI;True;True;6.666666667;1.0;March;Online;7.2;12.8;False;6;3;18;28.84422111;11.6;Dallas;TX;0.1499999999925;1;1;0;3;2
ORD113;Little Caesars;Dallas, TX;23/04/2024 18:30;23/04/2024 18:50;20;Medium;Non-Veg;3;3.0;High;UPI;True;False;6.666666667;1.0;April;Online;7.2;12.8;False;6;3;18;28.84422111;11.6;Dallas;TX;0.1499999999925;1;0;0;3;2
ORD134;Little Caesars;Dallas, TX;09/08/2024 18:00;09/08/2024 18:30;30;Medium;Non-Veg;3;4.0;Medium;Card;True;False;7.5;0.75;August;Online;9.6;20.4;False;6;2;18;28.84422111;11.6;Dallas;TX;0.13333333333333333;1;0;0;2;2
