Order ID;Restaurant Name;Location;Order Time;Delivery Time;Delivery Duration (min);Pizza Size;Pizza Type;Toppings Count;Distance (km);Traffic Level;Payment Method;Is Peak Hour;Is Weekend;Delivery Efficiency (min/km);Topping Density;Order Month;Payment Category;Estimated Duration (min);Delay (min);Is Delayed;Pizza Complexity;Traffic Impact;Order Hour;Restaurant Avg Time;Price ($);City;State
ORD300;Papa John's;Chicago, IL;07/10/2024 20:15;07/10/2024 20:40;25;Medium;Non-Veg;4;3.5;Medium;Card;VERDADERO;FALSO;7.142857143;1.142857143;October;Online;8.4;16.6;FALSO;8;2;20;28.18627451;12.3;Chicago;IL
ORD557;Little Caesars;Oklahoma City, OK;23/04/2025 19:45;23/04/2025 20:25;40;XL;Stuffed Crust;5;7.5;High;Card;VERDADERO;FALSO;5.333333333;0.666666667;April;Online;18.0;22.0;VERDADERO;20;3;19;28.84422111;18.5;Oklahoma City;OK
ORD583;Pizza Hut;Fort Worth, TX;19/05/2025 18:30;19/05/2025 18:50;20;Small;Vegan;2;2.0;Low;UPI;VERDADERO;FALSO;10.0;1.0;May;Online;4.8;15.2;FALSO;2;1;18;29.94845361;7.7;Fort Worth;TX
ORD613;Pizza Hut;Fort Worth, TX;18/06/2025 18:30;18/06/2025 18:50;20;Small;Vegan;2;2.0;Low;UPI;VERDADERO;FALSO;10.0;1.0;June;Online;4.8;15.2;FALSO;2;1;18;29.94845361;7.7;Fort Worth;TX
ORD647;Papa John's;Indianapolis, IN;22/07/2025 20:00;22/07/2025 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;July;Online;13.2;21.8;VERDADERO;6;2;20;28.18627451;11.1;Indianapolis;IN
ORD672;Pizza Hut;Austin, TX;16/08/2025 18:30;16/08/2025 19:10;40;Medium;Veg;2;6.0;High;Wallet;VERDADERO;VERDADERO;6.666666667;0.333333333;August;Online;14.4;25.6;VERDADERO;4;3;18;29.94845361;9.9;Austin;TX
ORD642;Little Caesars;Denver, CO;19/06/2025 19:10;19/06/2025 19:55;45;XL;Vegan;2;7.0;High;Wallet;VERDADERO;FALSO;6.428571429;0.285714286;June;Online;16.8;28.2;VERDADERO;8;3;19;28.84422111;14.3;Denver;CO
ORD129;Little Caesars;Houston, TX;04/08/2024 18:45;04/08/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;VERDADERO;8.0;0.4;August;Offline;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Houston;TX
ORD310;Little Caesars;Houston, TX;29/08/2024 18:45;29/08/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;FALSO;8.0;0.4;August;Offline;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Houston;TX
ORD335;Little Caesars;Houston, TX;23/09/2024 18:45;23/09/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;FALSO;8.0;0.4;September;Offline;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Houston;TX
ORD340;Little Caesars;Houston, TX;28/09/2024 18:45;28/09/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;VERDADERO;8.0;0.4;September;Offline;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Houston;TX
ORD366;Little Caesars;Houston, TX;24/10/2024 18:45;24/10/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;FALSO;8.0;0.4;October;Offline;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Houston;TX
ORD392;Little Caesars;Houston, TX;19/11/2024 18:45;19/11/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;FALSO;8.0;0.4;November;Offline;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Houston;TX
ORD418;Little Caesars;Houston, TX;15/12/2024 18:45;15/12/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;VERDADERO;8.0;0.4;December;Offline;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Houston;TX
ORD428;Little Caesars;Houston, TX;15/12/2024 18:45;15/12/2024 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;VERDADERO;8.0;0.4;December;Offline;6.0;14.0;FALSO;1;1;18;28.84422111;7.1;Houston;TX
ORD483;Little Caesars;Baltimore, MD;08/02/2025 20:30;08/02/2025 21:10;40;XL;Cheese Burst;5;8.0;High;Card;VERDADERO;VERDADERO;5.0;0.625;February;Online;19.2;20.8;VERDADERO;20;3;20;28.84422111;17.5;Baltimore;MD
ORD684;Little Caesars;Baltimore, MD;28/08/2025 18:45;28/08/2025 19:25;40;XL;Cheese Burst;5;7.5;High;Card;VERDADERO;FALSO;5.333333333;0.666666667;August;Online;18.0;22.0;VERDADERO;20;3;18;28.84422111;17.5;Baltimore;MD
ORD572;Papa John's;Los Angeles, CA;08/05/2025 20:15;08/05/2025 20:55;40;Medium;Sicilian;3;6.5;High;Wallet;VERDADERO;FALSO;6.153846154;0.461538462;May;Online;15.6;24.4;VERDADERO;6;3;20;28.18627451;11.1;Los Angeles;CA
ORD602;Papa John's;Los Angeles, CA;07/06/2025 20:15;07/06/2025 20:55;40;Medium;Sicilian;3;6.5;High;Wallet;VERDADERO;VERDADERO;6.153846154;0.461538462;June;Online;15.6;24.4;VERDADERO;6;3;20;28.18627451;11.1;Los Angeles;CA
ORD674;Little Caesars;Fort Worth, TX;18/08/2025 19:15;18/08/2025 19:55;40;XL;Non-Veg;5;7.0;High;Cash;VERDADERO;FALSO;5.714285714;0.714285714;August;Offline;16.8;23.2;VERDADERO;20;3;19;28.84422111;18.0;Fort Worth;TX
ORD263;Domino's;Boston, MA;16/09/2024 18:30;16/09/2024 18:50;20;Small;Vegan;2;2.0;Low;Wallet;VERDADERO;FALSO;10.0;1.0;September;Online;4.8;15.2;FALSO;2;1;18;30.25943396;7.7;Boston;MA
ORD205;Marco's Pizza;Phoenix, AZ;20/07/2024 13:00;20/07/2024 13:25;25;Medium;Non-Veg;3;3.0;Low;Card;FALSO;VERDADERO;8.333333333;1.0;July;Online;7.2;17.8;FALSO;6;1;13;30.28645833;11.6;Phoenix;AZ
ORD225;Marco's Pizza;Phoenix, AZ;09/08/2024 13:00;09/08/2024 13:25;25;Medium;Non-Veg;3;3.0;Low;Card;FALSO;FALSO;8.333333333;1.0;August;Online;7.2;17.8;FALSO;6;1;13;30.28645833;11.6;Phoenix;AZ
ORD233;Marco's Pizza;Phoenix, AZ;17/08/2024 13:00;17/08/2024 13:30;30;Medium;Non-Veg;3;3.0;High;UPI;FALSO;VERDADERO;10.0;1.0;August;Online;7.2;22.8;FALSO;6;3;13;30.28645833;11.6;Phoenix;AZ
ORD282;Marco's Pizza;Phoenix, AZ;19/09/2024 13:00;19/09/2024 13:20;20;Medium;Non-Veg;3;3.5;Low;Card;FALSO;FALSO;5.714285714;0.857142857;September;Online;8.4;11.6;FALSO;6;1;13;30.28645833;11.6;Phoenix;AZ
ORD292;Marco's Pizza;Phoenix, AZ;29/09/2024 13:00;29/09/2024 13:20;20;Medium;Non-Veg;3;3.0;Low;UPI;FALSO;VERDADERO;6.666666667;1.0;September;Online;7.2;12.8;FALSO;6;1;13;30.28645833;11.6;Phoenix;AZ
ORD302;Marco's Pizza;Phoenix, AZ;09/10/2024 13:00;09/10/2024 13:20;20;Medium;Non-Veg;3;3.0;Low;UPI;FALSO;FALSO;6.666666667;1.0;October;Online;7.2;12.8;FALSO;6;1;13;30.28645833;11.6;Phoenix;AZ
ORD575;Marco's Pizza;Phoenix, AZ;11/05/2025 18:00;11/05/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;VERDADERO;VERDADERO;7.5;0.75;May;Online;9.6;20.4;FALSO;6;2;18;30.28645833;11.6;Phoenix;AZ
ORD605;Marco's Pizza;Phoenix, AZ;10/06/2025 18:00;10/06/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;VERDADERO;FALSO;7.5;0.75;June;Online;9.6;20.4;FALSO;6;2;18;30.28645833;11.6;Phoenix;AZ
ORD394;Domino's;Miami, FL;21/11/2024 20:00;21/11/2024 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;November;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;11.1;Miami;FL
ORD420;Domino's;Miami, FL;17/12/2024 20:00;17/12/2024 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;December;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;11.1;Miami;FL
ORD430;Domino's;Miami, FL;17/12/2024 20:00;17/12/2024 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;December;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;11.1;Miami;FL
ORD458;Domino's;Miami, FL;14/01/2025 20:00;14/01/2025 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Domino's Cash;VERDADERO;FALSO;6.363636364;0.545454545;January;Offline;13.2;21.8;VERDADERO;6;2;20;30.25943396;11.1;Miami;FL
ORD269;Pizza Hut;Seattle, WA;12/09/2024 20:30;12/09/2024 21:10;40;XL;Cheese Burst;5;8.0;High;Wallet;VERDADERO;FALSO;5.0;0.625;September;Online;19.2;20.8;VERDADERO;20;3;20;29.94845361;17.5;Seattle;WA
ORD528;Pizza Hut;Baton Rouge, LA;25/03/2025 19:15;25/03/2025 19:45;30;Large;Non-Veg;4;6.0;Medium;Wallet;VERDADERO;FALSO;5.0;0.666666667;March;Online;14.4;15.6;FALSO;12;2;19;29.94845361;14.7;Baton Rouge;LA
ORD693;Papa John's;Fresno, CA;06/09/2025 18:00;06/09/2025 18:30;30;Medium;Gluten-Free;3;5.0;Medium;UPI;VERDADERO;VERDADERO;6.0;0.6;September;Online;12.0;18.0;FALSO;6;2;18;28.18627451;11.1;Fresno;CA
ORD497;Marco's Pizza;Tulsa, OK;22/02/2025 18:00;22/02/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;VERDADERO;VERDADERO;7.5;0.75;February;Online;9.6;20.4;FALSO;6;2;18;30.28645833;11.6;Tulsa;OK
ORD635;Marco's Pizza;Tampa, FL;17/06/2025 19:15;17/06/2025 19:40;25;Small;Thai Chicken;3;3.2;Medium;Card;VERDADERO;FALSO;7.8125;0.9375;June;Online;7.68;17.32;FALSO;3;2;19;26.66666667;9.3;Tampa;FL
ORD644;Marco's Pizza;Tampa, FL;20/06/2025 18:10;20/06/2025 18:40;30;Small;Thai Chicken;3;3.2;Medium;Cash;VERDADERO;FALSO;9.375;0.9375;June;Offline;7.68;22.32;FALSO;3;2;18;26.66666667;9.3;Tampa;FL
ORD675;Marco's Pizza;Jacksonville, FL;19/08/2025 18:45;19/08/2025 19:15;30;Medium;Thai Chicken;3;4.0;Medium;Card;VERDADERO;FALSO;7.5;0.75;August;Online;9.6;20.4;FALSO;6;2;18;30.28645833;11.6;Jacksonville;FL
ORD156;Domino's;Miami, FL;06/08/2024 18:20;06/08/2024 18:50;30;Large;Veg;3;6.5;Medium;Domino's Cash;VERDADERO;FALSO;4.615384615;0.461538462;August;Offline;15.6;14.4;FALSO;9;2;18;30.25943396;12.9;Miami;FL
ORD166;Domino's;Miami, FL;16/08/2024 18:25;16/08/2024 18:55;30;Large;Veg;3;6.0;Medium;Domino's Cash;VERDADERO;FALSO;5.0;0.5;August;Offline;14.4;15.6;FALSO;9;2;18;30.25943396;12.9;Miami;FL
ORD551;Pizza Hut;Atlanta, GA;17/04/2025 19:15;17/04/2025 19:45;30;Large;Non-Veg;4;6.0;Medium;Wallet;VERDADERO;FALSO;5.0;0.666666667;April;Online;14.4;15.6;FALSO;12;2;19;29.94845361;14.7;Atlanta;GA
ORD015;Marco's Pizza;Seattle, WA;15/01/2024 14:00;15/01/2024 14:20;20;Medium;Non-Veg;3;3.0;Medium;UPI;FALSO;FALSO;6.666666667;1.0;January;Online;7.2;12.8;FALSO;6;2;14;30.28645833;11.6;Seattle;WA
ORD035;Marco's Pizza;Seattle, WA;05/02/2024 19:00;05/02/2024 19:25;25;Medium;Non-Veg;3;3.0;Low;UPI;VERDADERO;FALSO;8.333333333;1.0;February;Online;7.2;17.8;FALSO;6;1;19;30.28645833;11.6;Seattle;WA
ORD040;Marco's Pizza;Seattle, WA;10/02/2024 14:30;10/02/2024 14:50;20;Medium;Non-Veg;3;3.5;High;Card;FALSO;VERDADERO;5.714285714;0.857142857;February;Online;8.4;11.6;FALSO;6;3;14;30.28645833;11.6;Seattle;WA
ORD060;Marco's Pizza;Seattle, WA;01/03/2024 14:45;01/03/2024 15:05;20;Medium;Non-Veg;3;3.5;High;Card;FALSO;FALSO;5.714285714;0.857142857;March;Online;8.4;11.6;FALSO;6;3;14;30.28645833;11.6;Seattle;WA
ORD080;Marco's Pizza;Seattle, WA;21/03/2024 13:00;21/03/2024 13:20;20;Medium;Non-Veg;3;3.5;High;Cash;FALSO;FALSO;5.714285714;0.857142857;March;Offline;8.4;11.6;FALSO;6;3;13;30.28645833;11.6;Seattle;WA
ORD110;Marco's Pizza;Seattle, WA;20/04/2024 13:00;20/04/2024 13:20;20;Medium;Non-Veg;3;3.5;High;Cash;FALSO;VERDADERO;5.714285714;0.857142857;April;Offline;8.4;11.6;FALSO;6;3;13;30.28645833;11.6;Seattle;WA
ORD190;Marco's Pizza;Seattle, WA;05/07/2024 13:00;05/07/2024 13:20;20;Medium;Non-Veg;3;3.5;High;UPI;FALSO;FALSO;5.714285714;0.857142857;July;Online;8.4;11.6;FALSO;6;3;13;30.28645833;11.6;Seattle;WA
ORD210;Marco's Pizza;Seattle, WA;25/07/2024 13:00;25/07/2024 13:20;20;Medium;Non-Veg;3;3.5;Low;UPI;FALSO;FALSO;5.714285714;0.857142857;July;Online;8.4;11.6;FALSO;6;1;13;30.28645833;11.6;Seattle;WA
ORD238;Marco's Pizza;Seattle, WA;22/08/2024 13:00;22/08/2024 13:25;25;Medium;Non-Veg;3;3.5;Low;UPI;FALSO;FALSO;7.142857143;0.857142857;August;Online;8.4;16.6;FALSO;6;1;13;30.28645833;11.6;Seattle;WA
ORD248;Marco's Pizza;Seattle, WA;01/09/2024 13:00;01/09/2024 13:20;20;Medium;Non-Veg;3;3.5;Low;UPI;FALSO;VERDADERO;5.714285714;0.857142857;September;Online;8.4;11.6;FALSO;6;1;13;30.28645833;11.6;Seattle;WA
ORD287;Marco's Pizza;Seattle, WA;24/09/2024 13:15;24/09/2024 13:45;30;Medium;Non-Veg;3;6.0;High;UPI;FALSO;FALSO;5.0;0.5;September;Online;14.4;15.6;FALSO;6;3;13;30.28645833;11.6;Seattle;WA
ORD297;Marco's Pizza;Seattle, WA;04/10/2024 13:00;04/10/2024 13:20;20;Medium;Non-Veg;3;3.5;Low;Card;FALSO;FALSO;5.714285714;0.857142857;October;Online;8.4;11.6;FALSO;6;1;13;30.28645833;11.6;Seattle;WA
ORD566;Pizza Hut;Albuquerque, NM;02/05/2025 18:30;02/05/2025 18:50;20;Small;Vegan;2;2.0;Low;UPI;VERDADERO;FALSO;10.0;1.0;May;Online;4.8;15.2;FALSO;2;1;18;29.94845361;7.7;Albuquerque;NM
ORD012;Papa John's;Houston, TX;12/01/2024 19:00;12/01/2024 19:25;25;Medium;Non-Veg;3;3.0;Medium;Cash;VERDADERO;FALSO;8.333333333;1.0;January;Offline;7.2;17.8;FALSO;6;2;19;28.18627451;11.6;Houston;TX
ORD651;Domino's;Nashville, TN;26/07/2025 19:30;26/07/2025 20:10;40;Large;Sicilian;4;6.5;High;Cash;VERDADERO;VERDADERO;6.153846154;0.615384615;July;Offline;15.6;24.4;VERDADERO;12;3;19;30.25943396;14.2;Nashville;TN
ORD535;Marco's Pizza;Norfolk, VA;01/04/2025 18:00;01/04/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;VERDADERO;FALSO;7.5;0.75;April;Online;9.6;20.4;FALSO;6;2;18;30.28645833;11.6;Norfolk;VA
ORD627;Little Caesars;Atlanta, GA;15/06/2025 20:05;15/06/2025 20:55;50;XL;Non-Veg;5;8.7;High;Cash;VERDADERO;VERDADERO;5.747126437;0.574712644;June;Offline;20.88;29.12;VERDADERO;20;3;20;28.84422111;18.0;Atlanta;GA
ORD573;Pizza Hut;Chicago, IL;09/05/2025 18:45;09/05/2025 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;FALSO;8.0;0.4;May;Offline;6.0;14.0;FALSO;1;1;18;29.94845361;7.1;Chicago;IL
ORD603;Pizza Hut;Chicago, IL;08/06/2025 18:45;08/06/2025 19:05;20;Small;Vegan;1;2.5;Low;Cash;VERDADERO;VERDADERO;8.0;0.4;June;Offline;6.0;14.0;FALSO;1;1;18;29.94845361;7.1;Chicago;IL
ORD687;Pizza Hut;Oklahoma City, OK;31/08/2025 18:30;31/08/2025 19:00;30;Medium;Veg;2;4.0;Low;Wallet;VERDADERO;VERDADERO;7.5;0.5;August;Online;9.6;20.4;FALSO;4;1;18;29.94845361;9.9;Oklahoma City;OK
ORD479;Marco's Pizza;Denver, CO;04/02/2025 18:00;04/02/2025 18:30;30;Medium;Non-Veg;3;4.0;Medium;UPI;VERDADERO;FALSO;7.5;0.75;February;Online;9.6;20.4;FALSO;6;2;18;30.28645833;11.6;Denver;CO
ORD036;Domino's;Houston, TX;06/02/2024 18:45;06/02/2024 19:10;25;Large;Veg;4;4.5;Medium;Card;VERDADERO;FALSO;5.555555556;0.888888889;February;Online;10.8;14.2;FALSO;12;2;18;30.25943396;13.7;Houston;TX
ORD141;Domino's;Columbus, OH;16/08/2024 20:00;16/08/2024 20:35;35;Medium;Veg;3;5.5;Medium;Cash;VERDADERO;FALSO;6.363636364;0.545454545;August;Offline;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Columbus;OH
ORD322;Domino's;Columbus, OH;10/09/2024 20:00;10/09/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;September;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Columbus;OH
ORD352;Domino's;Columbus, OH;10/10/2024 20:00;10/10/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;October;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Columbus;OH
ORD378;Domino's;Columbus, OH;05/11/2024 20:00;05/11/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;November;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Columbus;OH
ORD404;Domino's;Columbus, OH;01/12/2024 20:00;01/12/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;VERDADERO;VERDADERO;6.363636364;0.545454545;December;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Columbus;OH
ORD440;Domino's;Columbus, OH;27/12/2024 20:00;27/12/2024 20:35;35;Medium;Veg;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;December;Online;13.2;21.8;VERDADERO;6;2;20;30.25943396;10.6;Columbus;OH
ORD569;Domino's;Sacramento, CA;05/05/2025 20:15;05/05/2025 21:00;45;Large;Veg;4;9.0;High;Cash;VERDADERO;FALSO;5.0;0.444444444;May;Offline;21.6;23.4;VERDADERO;12;3;20;30.25943396;13.7;Sacramento;CA
ORD491;Papa John's;Long Beach, CA;16/02/2025 20:30;16/02/2025 21:10;40;XL;Cheese Burst;5;8.0;High;Wallet;VERDADERO;VERDADERO;5.0;0.625;February;Online;19.2;20.8;VERDADERO;20;3;20;28.18627451;17.5;Long Beach;CA
ORD625;Domino's;Austin, TX;15/06/2025 19:20;15/06/2025 19:55;35;Large;Cheese Burst;4;5.4;Medium;Card;VERDADERO;VERDADERO;6.481481481;0.740740741;June;Online;12.96;22.04;VERDADERO;12;2;19;30.25943396;14.2;Austin;TX
ORD628;Domino's;Austin, TX;15/06/2025 21:00;15/06/2025 21:35;35;Large;Cheese Burst;4;5.4;Medium;Card;VERDADERO;VERDADERO;6.481481481;0.740740741;June;Online;12.96;22.04;VERDADERO;12;2;21;30.25943396;14.2;Austin;TX
ORD633;Domino's;Austin, TX;16/06/2025 21:10;16/06/2025 21:40;30;Large;Cheese Burst;4;5.4;Medium;Cash;VERDADERO;FALSO;5.555555556;0.740740741;June;Offline;12.96;17.04;FALSO;12;2;21;30.25943396;14.2;Austin;TX
ORD638;Domino's;Austin, TX;18/06/2025 19:05;18/06/2025 19:40;35;Large;Cheese Burst;4;5.4;Medium;UPI;VERDADERO;FALSO;6.481481481;0.740740741;June;Online;12.96;22.04;VERDADERO;12;2;19;30.25943396;14.2;Austin;TX
ORD643;Domino's;Austin, TX;19/06/2025 20:00;19/06/2025 20:30;30;Large;Cheese Burst;4;5.4;Medium;Card;VERDADERO;FALSO;5.555555556;0.740740741;June;Online;12.96;17.04;FALSO;12;2;20;30.25943396;14.2;Austin;TX
ORD018;Little Caesars;Dallas, TX;18/01/2024 20:00;18/01/2024 20:20;20;Medium;Non-Veg;3;3.5;Medium;Card;VERDADERO;FALSO;5.714285714;0.857142857;January;Online;8.4;11.6;FALSO;6;2;20;28.84422111;11.6;Dallas;TX
ORD043;Little Caesars;Dallas, TX;13/02/2024 18:30;13/02/2024 18:50;20;Medium;Non-Veg;3;3.0;High;Wallet;VERDADERO;FALSO;6.666666667;1.0;February;Online;7.2;12.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD063;Little Caesars;Dallas, TX;04/03/2024 18:30;04/03/2024 18:50;20;Medium;Non-Veg;3;3.0;High;Wallet;VERDADERO;FALSO;6.666666667;1.0;March;Online;7.2;12.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD083;Little Caesars;Dallas, TX;24/03/2024 18:30;24/03/2024 18:50;20;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;VERDADERO;6.666666667;1.0;March;Online;7.2;12.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD113;Little Caesars;Dallas, TX;23/04/2024 18:30;23/04/2024 18:50;20;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;FALSO;6.666666667;1.0;April;Online;7.2;12.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD134;Little Caesars;Dallas, TX;09/08/2024 18:00;09/08/2024 18:30;30;Medium;Non-Veg;3;4.0;Medium;Card;VERDADERO;FALSO;7.5;0.75;August;Online;9.6;20.4;FALSO;6;2;18;28.84422111;11.6;Dallas;TX
ORD163;Little Caesars;Dallas, TX;13/08/2024 18:10;13/08/2024 18:35;25;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;FALSO;8.333333333;1.0;August;Online;7.2;17.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD173;Little Caesars;Dallas, TX;23/08/2024 18:10;23/08/2024 18:35;25;Medium;Non-Veg;3;3.0;Low;UPI;VERDADERO;FALSO;8.333333333;1.0;August;Online;7.2;17.8;FALSO;6;1;18;28.84422111;11.6;Dallas;TX
ORD178;Little Caesars;Dallas, TX;23/06/2024 18:30;23/06/2024 18:50;20;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;VERDADERO;6.666666667;1.0;June;Online;7.2;12.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD193;Little Caesars;Dallas, TX;08/07/2024 18:30;08/07/2024 18:50;20;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;FALSO;6.666666667;1.0;July;Online;7.2;12.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD213;Little Caesars;Dallas, TX;28/07/2024 18:30;28/07/2024 18:50;20;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;VERDADERO;6.666666667;1.0;July;Online;7.2;12.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD241;Little Caesars;Dallas, TX;25/08/2024 18:30;25/08/2024 18:50;20;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;VERDADERO;6.666666667;1.0;August;Online;7.2;12.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD251;Little Caesars;Dallas, TX;04/09/2024 18:30;04/09/2024 18:50;20;Medium;Non-Veg;3;3.0;High;UPI;VERDADERO;FALSO;6.666666667;1.0;September;Online;7.2;12.8;FALSO;6;3;18;28.84422111;11.6;Dallas;TX
ORD286;Little Caesars;Dallas, TX;23/09/2024 18:00;23/09/2024 18:20;20;Medium;Non-Veg;3;3.0;Medium;Card;VERDADERO;FALSO;6.666666667;1.0;September;Online;7.2;12.8;FALSO;6;2;18;28.84422111;11.6;Dallas;TX
ORD296;Little Caesars;Dallas, TX;03/10/2024 18:30;03/10/2024 18:50;20;Medium;Non-Veg;3;3.5;Low;UPI;VERDADERO;FALSO;5.714285714;0.857142857;October;Online;8.4;11.6;FALSO;6;1;18;28.84422111;11.6;Dallas;TX
ORD306;Little Caesars;Dallas, TX;13/10/2024 18:30;13/10/2024 18:50;20;Medium;Non-Veg;3;3.5;Low;UPI;VERDADERO;VERDADERO;5.714285714;0.857142857;October;Online;8.4;11.6;FALSO;6;1;18;28.84422111;11.6;Dallas;TX
ORD315;Little Caesars;Dallas, TX;03/09/2024 18:00;03/09/2024 18:30;30;Medium;Non-Veg;3;4.0;Medium;Cash;VERDADERO;FALSO;7.5;0.75;September;Offline;9.6;20.4;FALSO;6;2;18;28.84422111;11.6;Dallas;TX
ORD345;Little Caesars;Dallas, TX;03/10/2024 18:00;03/10/2024 18:30;30;Medium;Non-Veg;3;4.0;Medium;Cash;VERDADERO;FALSO;7.5;0.75;October;Offline;9.6;20.4;FALSO;6;2;18;28.84422111;11.6;Dallas;TX
ORD371;Little Caesars;Dallas, TX;29/10/2024 18:00;29/10/2024 18:30;30;Medium;Non-Veg;3;4.0;Medium;Card;VERDADERO;FALSO;7.5;0.75;October;Online;9.6;20.4;FALSO;6;2;18;28.84422111;11.6;Dallas;TX
ORD397;Little Caesars;Dallas, TX;24/11/2024 18:00;24/11/2024 18:30;30;Medium;Non-Veg;3;4.0;Medium;Card;VERDADERO;VERDADERO;7.5;0.75;November;Online;9.6;20.4;FALSO;6;2;18;28.84422111;11.6;Dallas;TX
ORD423;Little Caesars;Dallas, TX;20/12/2024 18:00;20/12/2024 18:30;30;Medium;Non-Veg;3;4.0;Medium;Card;VERDADERO;FALSO;7.5;0.75;December;Online;9.6;20.4;FALSO;6;2;18;28.84422111;11.6;Dallas;TX
ORD433;Little Caesars;Dallas, TX;20/12/2024 18:00;20/12/2024 18:30;30;Medium;Non-Veg;3;4.0;Medium;Card;VERDADERO;FALSO;7.5;0.75;December;Online;9.6;20.4;FALSO;6;2;18;28.84422111;11.6;Dallas;TX
ORD514;Papa John's;St. Paul, MN;11/03/2025 20:00;11/03/2025 20:35;35;Medium;Gluten-Free;3;5.5;Medium;Wallet;VERDADERO;FALSO;6.363636364;0.545454545;March;Online;13.2;21.8;VERDADERO;6;2;20;28.18627451;11.1;St. Paul;MN
ORD639;Marco's Pizza;Charlotte, NC;18/06/2025 20:00;18/06/2025 20:25;25;Medium;Non-Veg;3;4.0;Low;Wallet;VERDADERO;FALSO;6.25;0.75;June;Online;9.6;15.4;FALSO;6;1;20;26.66666667;11.6;Charlotte;NC
ORD683;Papa John's;Memphis, TN;27/08/2025 20:30;27/08/2025 21:00;30;Medium;Gluten-Free;3;5.0;Medium;UPI;VERDADERO;FALSO;6.0;0.6;August;Online;12.0;18.0;FALSO;6;2;20;28.18627451;11.1;Memphis;TN
